match_id,date,team,opponent,venue,inning,milestone,legal_balls_faced
1280059,2021/10/10,Namibia,Papua New Guinea,"ICC Academy, Dubai",1,150,110
1280059,2021/10/10,Papua New Guinea,Namibia,"ICC Academy, Dubai",2,50,40
1280059,2021/10/10,Papua New Guinea,Namibia,"ICC Academy, Dubai",2,100,68
1280059,2021/10/10,Papua New Guinea,Namibia,"ICC Academy, Dubai",2,150,110
1280060,2021/10/07,United Arab Emirates,Ireland,"ICC Academy, Dubai",1,50,60
1280060,2021/10/07,United Arab Emirates,Ireland,"ICC Academy, Dubai",1,100,109
1280060,2021/10/07,Ireland,United Arab Emirates,"ICC Academy, Dubai",2,50,45
1280060,2021/10/07,Ireland,United Arab Emirates,"ICC Academy, Dubai",2,100,92
1280061,2021/10/08,United Arab Emirates,Ireland,"ICC Academy, Dubai",1,50,44
1280061,2021/10/08,United Arab Emirates,Ireland,"ICC Academy, Dubai",1,100,80
1280061,2021/10/08,United Arab Emirates,Ireland,"ICC Academy, Dubai",1,150,118
1280061,2021/10/08,Ireland,United Arab Emirates,"ICC Academy, Dubai",2,50,54
1280061,2021/10/08,Ireland,United Arab Emirates,"ICC Academy, Dubai",2,100,97
1280062,2021/10/10,Ireland,United Arab Emirates,"ICC Academy, Dubai",1,50,45
1280062,2021/10/10,Ireland,United Arab Emirates,"ICC Academy, Dubai",1,100,87
1280062,2021/10/10,United Arab Emirates,Ireland,"ICC Academy, Dubai",2,50,47
1280062,2021/10/10,United Arab Emirates,Ireland,"ICC Academy, Dubai",2,100,74
1280063,2021/10/08,Papua New Guinea,Scotland,"ICC Academy, Dubai",1,50,33
1280063,2021/10/08,Papua New Guinea,Scotland,"ICC Academy, Dubai",1,100,88
1280063,2021/10/08,Papua New Guinea,Scotland,"ICC Academy, Dubai",1,150,117
1280063,2021/10/08,Scotland,Papua New Guinea,"ICC Academy, Dubai",2,50,34
1280063,2021/10/08,Scotland,Papua New Guinea,"ICC Academy, Dubai",2,100,74
1280063,2021/10/08,Scotland,Papua New Guinea,"ICC Academy, Dubai",2,150,106
1282272,2021/10/21,Malta,Gibraltar,Marsa Sports Club,1,50,43
1282272,2021/10/21,Malta,Gibraltar,Marsa Sports Club,1,100,66
1282272,2021/10/21,Malta,Gibraltar,Marsa Sports Club,1,150,92
1282272,2021/10/21,Malta,Gibraltar,Marsa Sports Club,1,200,117
1282272,2021/10/21,Gibraltar,Malta,Marsa Sports Club,2,50,50
1282272,2021/10/21,Gibraltar,Malta,Marsa Sports Club,2,100,94
1282272,2021/10/21,Gibraltar,Malta,Marsa Sports Club,2,150,120
1282273,2021/10/22,Gibraltar,Switzerland,Marsa Sports Club,1,50,51
1282273,2021/10/22,Gibraltar,Switzerland,Marsa Sports Club,1,100,89
1282273,2021/10/22,Switzerland,Gibraltar,Marsa Sports Club,2,50,30
1282273,2021/10/22,Switzerland,Gibraltar,Marsa Sports Club,2,100,67
1282275,2021/10/22,Bulgaria,Switzerland,Marsa Sports Club,1,50,75
1282275,2021/10/22,Switzerland,Bulgaria,Marsa Sports Club,2,50,27
1282276,2021/10/23,Switzerland,Malta,Marsa Sports Club,1,50,35
1282276,2021/10/23,Switzerland,Malta,Marsa Sports Club,1,100,83
1282276,2021/10/23,Switzerland,Malta,Marsa Sports Club,1,150,120
1282276,2021/10/23,Malta,Switzerland,Marsa Sports Club,2,50,40
1282276,2021/10/23,Malta,Switzerland,Marsa Sports Club,2,100,95
1282278,2021/10/24,Gibraltar,Bulgaria,Marsa Sports Club,1,50,25
1282278,2021/10/24,Gibraltar,Bulgaria,Marsa Sports Club,1,100,56
1282278,2021/10/24,Gibraltar,Bulgaria,Marsa Sports Club,1,150,91
1282278,2021/10/24,Bulgaria,Gibraltar,Marsa Sports Club,2,50,37
1282278,2021/10/24,Bulgaria,Gibraltar,Marsa Sports Club,2,100,71
1282278,2021/10/24,Bulgaria,Gibraltar,Marsa Sports Club,2,150,109
1282279,2021/10/24,Malta,Switzerland,Marsa Sports Club,1,50,49
1282279,2021/10/24,Malta,Switzerland,Marsa Sports Club,1,100,88
1282279,2021/10/24,Malta,Switzerland,Marsa Sports Club,1,150,109
1282279,2021/10/24,Switzerland,Malta,Marsa Sports Club,2,50,27
1282279,2021/10/24,Switzerland,Malta,Marsa Sports Club,2,100,71
1282279,2021/10/24,Switzerland,Malta,Marsa Sports Club,2,150,108
1282738,2021/10/15,Jersey,Germany,"Desert Springs Cricket Ground, Almeria",1,50,48
1282738,2021/10/15,Jersey,Germany,"Desert Springs Cricket Ground, Almeria",1,100,93
1282738,2021/10/15,Germany,Jersey,"Desert Springs Cricket Ground, Almeria",2,50,33
1282738,2021/10/15,Germany,Jersey,"Desert Springs Cricket Ground, Almeria",2,100,100
1282739,2021/10/15,Denmark,Italy,"Desert Springs Cricket Ground, Almeria",1,50,77
1282739,2021/10/15,Denmark,Italy,"Desert Springs Cricket Ground, Almeria",1,100,120
1282739,2021/10/15,Italy,Denmark,"Desert Springs Cricket Ground, Almeria",2,50,50
1282739,2021/10/15,Italy,Denmark,"Desert Springs Cricket Ground, Almeria",2,100,107
1282740,2021/10/16,Denmark,Germany,"Desert Springs Cricket Ground, Almeria",1,50,61
1282740,2021/10/16,Denmark,Germany,"Desert Springs Cricket Ground, Almeria",1,100,115
1282740,2021/10/16,Germany,Denmark,"Desert Springs Cricket Ground, Almeria",2,50,56
1282740,2021/10/16,Germany,Denmark,"Desert Springs Cricket Ground, Almeria",2,100,102
1282741,2021/10/16,Jersey,Italy,"Desert Springs Cricket Ground, Almeria",1,50,50
1282741,2021/10/16,Jersey,Italy,"Desert Springs Cricket Ground, Almeria",1,100,98
1282741,2021/10/16,Italy,Jersey,"Desert Springs Cricket Ground, Almeria",2,50,69
1282742,2021/10/17,Jersey,Denmark,"Desert Springs Cricket Ground, Almeria",1,50,87
1282742,2021/10/17,Denmark,Jersey,"Desert Springs Cricket Ground, Almeria",2,50,69
1282743,2021/10/17,Italy,Germany,"Desert Springs Cricket Ground, Almeria",1,50,63
1282743,2021/10/17,Italy,Germany,"Desert Springs Cricket Ground, Almeria",1,100,118
1282743,2021/10/17,Germany,Italy,"Desert Springs Cricket Ground, Almeria",2,50,58
1282743,2021/10/17,Germany,Italy,"Desert Springs Cricket Ground, Almeria",2,100,111
1282744,2021/10/19,Italy,Denmark,"Desert Springs Cricket Ground, Almeria",1,50,41
1282744,2021/10/19,Italy,Denmark,"Desert Springs Cricket Ground, Almeria",1,100,84
1282744,2021/10/19,Denmark,Italy,"Desert Springs Cricket Ground, Almeria",2,50,59
1282744,2021/10/19,Denmark,Italy,"Desert Springs Cricket Ground, Almeria",2,100,100
1282745,2021/10/19,Germany,Jersey,"Desert Springs Cricket Ground, Almeria",1,50,84
1282745,2021/10/19,Jersey,Germany,"Desert Springs Cricket Ground, Almeria",2,50,65
1282746,2021/10/20,Italy,Jersey,"Desert Springs Cricket Ground, Almeria",1,50,62
1282746,2021/10/20,Italy,Jersey,"Desert Springs Cricket Ground, Almeria",1,100,120
1282746,2021/10/20,Jersey,Italy,"Desert Springs Cricket Ground, Almeria",2,50,46
1282746,2021/10/20,Jersey,Italy,"Desert Springs Cricket Ground, Almeria",2,100,109
1282747,2021/10/20,Germany,Denmark,"Desert Springs Cricket Ground, Almeria",1,50,59
1282747,2021/10/20,Germany,Denmark,"Desert Springs Cricket Ground, Almeria",1,100,109
1282747,2021/10/20,Denmark,Germany,"Desert Springs Cricket Ground, Almeria",2,50,62
1282747,2021/10/20,Denmark,Germany,"Desert Springs Cricket Ground, Almeria",2,100,109
1282748,2021/10/21,Italy,Germany,"Desert Springs Cricket Ground, Almeria",1,50,37
1282748,2021/10/21,Italy,Germany,"Desert Springs Cricket Ground, Almeria",1,100,106
1282748,2021/10/21,Germany,Italy,"Desert Springs Cricket Ground, Almeria",2,50,82
1282748,2021/10/21,Germany,Italy,"Desert Springs Cricket Ground, Almeria",2,100,108
1282749,2021/10/21,Denmark,Jersey,"Desert Springs Cricket Ground, Almeria",1,50,50
1282749,2021/10/21,Denmark,Jersey,"Desert Springs Cricket Ground, Almeria",1,100,105
1282749,2021/10/21,Jersey,Denmark,"Desert Springs Cricket Ground, Almeria",2,50,59
1282749,2021/10/21,Jersey,Denmark,"Desert Springs Cricket Ground, Almeria",2,100,96
1283021,2021/10/16,Rwanda,Ghana,Gahanga International Cricket Stadium. Rwanda,1,50,39
1283021,2021/10/16,Rwanda,Ghana,Gahanga International Cricket Stadium. Rwanda,1,100,75
1283021,2021/10/16,Rwanda,Ghana,Gahanga International Cricket Stadium. Rwanda,1,150,114
1283021,2021/10/16,Ghana,Rwanda,Gahanga International Cricket Stadium. Rwanda,2,50,51
1283021,2021/10/16,Ghana,Rwanda,Gahanga International Cricket Stadium. Rwanda,2,100,85
1283021,2021/10/16,Ghana,Rwanda,Gahanga International Cricket Stadium. Rwanda,2,150,119
1283023,2021/10/16,Seychelles,Ghana,Gahanga International Cricket Stadium. Rwanda,1,50,66
1283023,2021/10/16,Ghana,Seychelles,Gahanga International Cricket Stadium. Rwanda,2,50,39
1283024,2021/10/16,Malawi,Uganda,Integrated Polytechnic Regional Centre,1,50,69
1283024,2021/10/16,Uganda,Malawi,Integrated Polytechnic Regional Centre,2,50,25
1283024,2021/10/16,Uganda,Malawi,Integrated Polytechnic Regional Centre,2,100,66
1283025,2021/10/17,Lesotho,Seychelles,Gahanga International Cricket Stadium. Rwanda,1,50,46
1283025,2021/10/17,Lesotho,Seychelles,Gahanga International Cricket Stadium. Rwanda,1,100,99
1283025,2021/10/17,Seychelles,Lesotho,Gahanga International Cricket Stadium. Rwanda,2,50,34
1283025,2021/10/17,Seychelles,Lesotho,Gahanga International Cricket Stadium. Rwanda,2,100,75
1283026,2021/10/17,Swaziland,Malawi,Integrated Polytechnic Regional Centre,1,50,42
1283026,2021/10/17,Malawi,Swaziland,Integrated Polytechnic Regional Centre,2,50,39
1283028,2021/10/17,Uganda,Rwanda,Integrated Polytechnic Regional Centre,1,50,41
1283028,2021/10/17,Uganda,Rwanda,Integrated Polytechnic Regional Centre,1,100,78
1283028,2021/10/17,Uganda,Rwanda,Integrated Polytechnic Regional Centre,1,150,108
1283028,2021/10/17,Rwanda,Uganda,Integrated Polytechnic Regional Centre,2,50,72
1283029,2021/10/19,Malawi,Ghana,Gahanga International Cricket Stadium. Rwanda,1,50,73
1283029,2021/10/19,Ghana,Malawi,Gahanga International Cricket Stadium. Rwanda,2,50,44
1283032,2021/10/19,Swaziland,Uganda,Integrated Polytechnic Regional Centre,1,50,71
1283032,2021/10/19,Uganda,Swaziland,Integrated Polytechnic Regional Centre,2,50,53
1283033,2021/10/20,Malawi,Seychelles,Gahanga International Cricket Stadium. Rwanda,1,50,49
1283033,2021/10/20,Malawi,Seychelles,Gahanga International Cricket Stadium. Rwanda,1,100,99
1283033,2021/10/20,Seychelles,Malawi,Gahanga International Cricket Stadium. Rwanda,2,50,43
1283033,2021/10/20,Seychelles,Malawi,Gahanga International Cricket Stadium. Rwanda,2,100,93
1283034,2021/10/20,Swaziland,Ghana,Integrated Polytechnic Regional Centre,1,50,82
1283034,2021/10/20,Ghana,Swaziland,Integrated Polytechnic Regional Centre,2,50,40
1283035,2021/10/20,Swaziland,Seychelles,Gahanga International Cricket Stadium. Rwanda,1,50,37
1283035,2021/10/20,Swaziland,Seychelles,Gahanga International Cricket Stadium. Rwanda,1,100,78
1283035,2021/10/20,Seychelles,Swaziland,Gahanga International Cricket Stadium. Rwanda,2,50,38
1283035,2021/10/20,Seychelles,Swaziland,Gahanga International Cricket Stadium. Rwanda,2,100,73
1283036,2021/10/20,Rwanda,Lesotho,Integrated Polytechnic Regional Centre,1,50,29
1283036,2021/10/20,Rwanda,Lesotho,Integrated Polytechnic Regional Centre,1,100,66
1283036,2021/10/20,Lesotho,Rwanda,Integrated Polytechnic Regional Centre,2,50,37
1283037,2021/10/21,Uganda,Ghana,Gahanga International Cricket Stadium. Rwanda,1,50,40
1283037,2021/10/21,Uganda,Ghana,Gahanga International Cricket Stadium. Rwanda,1,100,79
1283037,2021/10/21,Uganda,Ghana,Gahanga International Cricket Stadium. Rwanda,1,150,108
1283037,2021/10/21,Ghana,Uganda,Gahanga International Cricket Stadium. Rwanda,2,50,65
1283038,2021/10/22,Swaziland,Rwanda,Gahanga International Cricket Stadium. Rwanda,1,50,42
1283038,2021/10/22,Rwanda,Swaziland,Gahanga International Cricket Stadium. Rwanda,2,50,28
1283040,2021/10/22,Malawi,Rwanda,Gahanga International Cricket Stadium. Rwanda,1,50,56
1283040,2021/10/22,Malawi,Rwanda,Gahanga International Cricket Stadium. Rwanda,1,100,96
1283040,2021/10/22,Rwanda,Malawi,Gahanga International Cricket Stadium. Rwanda,2,50,54
1283040,2021/10/22,Rwanda,Malawi,Gahanga International Cricket Stadium. Rwanda,2,100,104
1283041,2021/10/22,Uganda,Seychelles,Integrated Polytechnic Regional Centre,1,50,44
1283041,2021/10/22,Uganda,Seychelles,Integrated Polytechnic Regional Centre,1,100,88
1283041,2021/10/22,Uganda,Seychelles,Integrated Polytechnic Regional Centre,1,150,117
1283041,2021/10/22,Seychelles,Uganda,Integrated Polytechnic Regional Centre,2,50,64
1283042,2021/11/02,Botswana,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,1,50,40
1283042,2021/11/02,Botswana,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,1,100,78
1283042,2021/11/02,Botswana,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,1,150,116
1283042,2021/11/02,Sierra Leone,Botswana,Gahanga International Cricket Stadium. Rwanda,2,50,62
1283043,2021/11/02,Tanzania,Mozambique,Gahanga International Cricket Stadium. Rwanda,1,50,22
1283043,2021/11/02,Tanzania,Mozambique,Gahanga International Cricket Stadium. Rwanda,1,100,41
1283043,2021/11/02,Tanzania,Mozambique,Gahanga International Cricket Stadium. Rwanda,1,150,73
1283043,2021/11/02,Tanzania,Mozambique,Gahanga International Cricket Stadium. Rwanda,1,200,98
1283043,2021/11/02,Mozambique,Tanzania,Gahanga International Cricket Stadium. Rwanda,2,50,40
1283043,2021/11/02,Mozambique,Tanzania,Gahanga International Cricket Stadium. Rwanda,2,100,70
1283043,2021/11/02,Mozambique,Tanzania,Gahanga International Cricket Stadium. Rwanda,2,150,116
1283044,2021/11/03,Mozambique,Cameroon,Gahanga International Cricket Stadium. Rwanda,1,50,27
1283044,2021/11/03,Mozambique,Cameroon,Gahanga International Cricket Stadium. Rwanda,1,100,60
1283044,2021/11/03,Mozambique,Cameroon,Gahanga International Cricket Stadium. Rwanda,1,150,80
1283044,2021/11/03,Mozambique,Cameroon,Gahanga International Cricket Stadium. Rwanda,1,200,112
1283045,2021/11/03,Sierra Leone,Tanzania,Gahanga International Cricket Stadium. Rwanda,1,50,73
1283045,2021/11/03,Tanzania,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,2,50,23
1283045,2021/11/03,Tanzania,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,2,100,65
1283046,2021/11/05,Cameroon,Botswana,Gahanga International Cricket Stadium. Rwanda,1,50,94
1283046,2021/11/05,Botswana,Cameroon,Gahanga International Cricket Stadium. Rwanda,2,50,28
1283047,2021/11/05,Mozambique,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,1,50,46
1283047,2021/11/05,Sierra Leone,Mozambique,Gahanga International Cricket Stadium. Rwanda,2,50,66
1283048,2021/11/06,Botswana,Mozambique,Gahanga International Cricket Stadium. Rwanda,1,50,54
1283048,2021/11/06,Botswana,Mozambique,Gahanga International Cricket Stadium. Rwanda,1,100,87
1283048,2021/11/06,Botswana,Mozambique,Gahanga International Cricket Stadium. Rwanda,1,150,119
1283048,2021/11/06,Mozambique,Botswana,Gahanga International Cricket Stadium. Rwanda,2,50,51
1283048,2021/11/06,Mozambique,Botswana,Gahanga International Cricket Stadium. Rwanda,2,100,118
1283049,2021/11/06,Tanzania,Cameroon,Gahanga International Cricket Stadium. Rwanda,1,50,22
1283049,2021/11/06,Tanzania,Cameroon,Gahanga International Cricket Stadium. Rwanda,1,100,60
1283049,2021/11/06,Tanzania,Cameroon,Gahanga International Cricket Stadium. Rwanda,1,150,84
1283049,2021/11/06,Tanzania,Cameroon,Gahanga International Cricket Stadium. Rwanda,1,200,107
1283049,2021/11/06,Cameroon,Tanzania,Gahanga International Cricket Stadium. Rwanda,2,50,46
1283050,2021/11/07,Cameroon,Sierra Leone,Gahanga International Cricket Stadium. Rwanda,1,50,71
1283050,2021/11/07,Sierra Leone,Cameroon,Gahanga International Cricket Stadium. Rwanda,2,50,51
1283051,2021/11/07,Tanzania,Botswana,Gahanga International Cricket Stadium. Rwanda,1,50,43
1283051,2021/11/07,Tanzania,Botswana,Gahanga International Cricket Stadium. Rwanda,1,100,90
1283051,2021/11/07,Botswana,Tanzania,Gahanga International Cricket Stadium. Rwanda,2,50,46
1283051,2021/11/07,Botswana,Tanzania,Gahanga International Cricket Stadium. Rwanda,2,100,96
1283089,2021/10/19,Nigeria,Sierra Leone,University of Lagos Cricket Oval,1,50,82
1283089,2021/10/19,Sierra Leone,Nigeria,University of Lagos Cricket Oval,2,50,58
1283089,2021/10/19,Sierra Leone,Nigeria,University of Lagos Cricket Oval,2,100,120
1283091,2021/10/21,Nigeria,Sierra Leone,University of Lagos Cricket Oval,1,50,64
1283091,2021/10/21,Nigeria,Sierra Leone,University of Lagos Cricket Oval,1,100,105
1283091,2021/10/21,Sierra Leone,Nigeria,University of Lagos Cricket Oval,2,50,85
1283092,2021/10/23,Sierra Leone,Nigeria,University of Lagos Cricket Oval,1,50,99
1283092,2021/10/23,Nigeria,Sierra Leone,University of Lagos Cricket Oval,2,50,58
1283093,2021/10/24,Nigeria,Sierra Leone,University of Lagos Cricket Oval,1,50,65
1283093,2021/10/24,Sierra Leone,Nigeria,University of Lagos Cricket Oval,2,50,76
1283094,2021/10/26,Nigeria,Sierra Leone,University of Lagos Cricket Oval,1,50,55
1283094,2021/10/26,Nigeria,Sierra Leone,University of Lagos Cricket Oval,1,100,97
1283094,2021/10/26,Sierra Leone,Nigeria,University of Lagos Cricket Oval,2,50,62
1284489,2021/10/23,Maldives,Saudi Arabia,"West End Park International Cricket Stadium, Doha",1,50,78
1284489,2021/10/23,Saudi Arabia,Maldives,"West End Park International Cricket Stadium, Doha",2,50,37
1284489,2021/10/23,Saudi Arabia,Maldives,"West End Park International Cricket Stadium, Doha",2,100,91
1284490,2021/10/24,Bahrain,Kuwait,"West End Park International Cricket Stadium, Doha",1,50,35
1284490,2021/10/24,Bahrain,Kuwait,"West End Park International Cricket Stadium, Doha",1,100,99
1284490,2021/10/24,Kuwait,Bahrain,"West End Park International Cricket Stadium, Doha",2,50,25
1284490,2021/10/24,Kuwait,Bahrain,"West End Park International Cricket Stadium, Doha",2,100,47
1284491,2021/10/24,Qatar,Maldives,"West End Park International Cricket Stadium, Doha",1,50,39
1284491,2021/10/24,Qatar,Maldives,"West End Park International Cricket Stadium, Doha",1,100,77
1284491,2021/10/24,Qatar,Maldives,"West End Park International Cricket Stadium, Doha",1,150,120
1284491,2021/10/24,Maldives,Qatar,"West End Park International Cricket Stadium, Doha",2,50,100
1284493,2021/10/27,Maldives,Bahrain,"West End Park International Cricket Stadium, Doha",1,50,68
1284493,2021/10/27,Bahrain,Maldives,"West End Park International Cricket Stadium, Doha",2,50,22
1284495,2021/10/28,Maldives,Kuwait,"West End Park International Cricket Stadium, Doha",1,50,51
1284495,2021/10/28,Maldives,Kuwait,"West End Park International Cricket Stadium, Doha",1,100,109
1284495,2021/10/28,Kuwait,Maldives,"West End Park International Cricket Stadium, Doha",2,50,36
1284495,2021/10/28,Kuwait,Maldives,"West End Park International Cricket Stadium, Doha",2,100,69
1284496,2021/10/28,Bahrain,Saudi Arabia,"West End Park International Cricket Stadium, Doha",1,50,31
1284496,2021/10/28,Bahrain,Saudi Arabia,"West End Park International Cricket Stadium, Doha",1,100,66
1284496,2021/10/28,Bahrain,Saudi Arabia,"West End Park International Cricket Stadium, Doha",1,150,99
1284496,2021/10/28,Saudi Arabia,Bahrain,"West End Park International Cricket Stadium, Doha",2,50,45
1284496,2021/10/28,Saudi Arabia,Bahrain,"West End Park International Cricket Stadium, Doha",2,100,86
1284496,2021/10/28,Saudi Arabia,Bahrain,"West End Park International Cricket Stadium, Doha",2,150,112
1284497,2021/10/29,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",1,50,52
1284497,2021/10/29,Kuwait,Qatar,"West End Park International Cricket Stadium, Doha",1,100,100
1284497,2021/10/29,Qatar,Kuwait,"West End Park International Cricket Stadium, Doha",2,50,25
1284497,2021/10/29,Qatar,Kuwait,"West End Park International Cricket Stadium, Doha",2,100,54
1286667,2021/11/07,Belize,United States of America,"Coolidge Cricket Ground, Antigua",1,50,95
1286667,2021/11/07,United States of America,Belize,"Coolidge Cricket Ground, Antigua",2,50,23
1286670,2021/11/08,Canada,Belize,"Coolidge Cricket Ground, Antigua",1,50,23
1286670,2021/11/08,Canada,Belize,"Coolidge Cricket Ground, Antigua",1,100,61
1286670,2021/11/08,Canada,Belize,"Coolidge Cricket Ground, Antigua",1,150,85
1286670,2021/11/08,Canada,Belize,"Coolidge Cricket Ground, Antigua",1,200,110
1286670,2021/11/08,Belize,Canada,"Coolidge Cricket Ground, Antigua",2,50,82
1286671,2021/11/08,Bahamas,Argentina,"Sir Vivian Richards Stadium, North Sound, Antigua",1,50,58
1286671,2021/11/08,Bahamas,Argentina,"Sir Vivian Richards Stadium, North Sound, Antigua",1,100,95
1286671,2021/11/08,Argentina,Bahamas,"Sir Vivian Richards Stadium, North Sound, Antigua",2,50,45
1286671,2021/11/08,Argentina,Bahamas,"Sir Vivian Richards Stadium, North Sound, Antigua",2,100,111
1286672,2021/11/08,Belize,Panama,"Coolidge Cricket Ground, Antigua",1,50,53
1286672,2021/11/08,Belize,Panama,"Coolidge Cricket Ground, Antigua",1,100,94
1286672,2021/11/08,Panama,Belize,"Coolidge Cricket Ground, Antigua",2,50,48
1286672,2021/11/08,Panama,Belize,"Coolidge Cricket Ground, Antigua",2,100,104
1286673,2021/11/08,United States of America,Bermuda,"Sir Vivian Richards Stadium, North Sound, Antigua",1,50,28
